# IODP371 site U1507 physical property data
#Raw data		
depth_m_bsf	velocity_m/s	density_Mg/m3
782.5662	2.5692	2.1822
782.7186	2.5634	2.1860
782.8710	2.5586	2.1864
783.0234	2.5557	2.1841
783.1758	2.5545	2.1849
783.3282	2.5507	2.1751
783.4806	2.5502	2.1529
783.6330	2.5616	2.1375
783.7854	2.5905	2.1342
783.9378	2.6108	2.1449
784.0902	2.6169	2.1435
784.2426	2.6276	2.1377
784.3950	2.6295	2.1324
784.5474	2.6078	2.1332
784.6998	2.5797	2.1332
784.8522	2.5560	2.1277
785.0046	2.5463	2.1302
785.1570	2.5453	2.1440
785.3094	2.5429	2.1665
785.4618	2.5426	2.1860
785.6142	2.5470	2.1910
785.7666	2.5599	2.2017
785.9190	2.5755	2.1917
786.0714	2.5825	2.1794
786.2238	2.5771	2.1663
786.3762	2.5770	2.1705
786.5286	2.5850	2.1821
786.6810	2.6014	2.1658
786.8334	2.6226	2.1350
786.9858	2.6268	2.1069
787.1382	2.6226	2.0984
787.2906	2.6131	2.1106
787.4430	2.5955	2.1117
787.5954	2.5786	2.1245
787.7478	2.5705	2.1438
787.9002	2.5740	2.1675
788.0526	2.5692	2.1852
788.2050	2.5603	2.1834
788.3574	2.5589	2.1833
788.5098	2.5572	2.1473
788.6622	2.5530	2.1240
788.8146	2.5636	2.1191
788.9670	2.5834	2.1502
789.1194	2.5812	2.1689
789.2718	2.5640	2.1633
789.4242	2.5550	2.1551
789.5766	2.5562	2.1498
789.7290	2.5528	2.1406
789.8814	2.5575	2.1403
790.0338	2.5689	2.1526
790.1862	2.5878	2.1636
790.3386	2.6128	2.1577
790.4910	2.6236	2.1466
790.6434	2.6209	2.1506
790.7958	2.6084	2.1612
790.9482	2.5930	2.1810
791.1006	2.5828	2.2123
791.2530	2.5799	2.2337
791.4054	2.5606	2.2185
791.5578	2.5507	2.1985
791.7102	2.5501	2.1862
791.8626	2.5394	2.1971
792.0150	2.5361	2.1997
792.1674	2.5394	2.2110
792.3198	2.5441	2.2081
792.4722	2.5556	2.2098
792.6246	2.5682	2.2070
792.7770	2.5758	2.1950
792.9294	2.5819	2.1828
793.0818	2.5780	2.1901
793.2342	2.5688	2.2017
793.3866	2.5608	2.2118
793.5390	2.5557	2.2041
793.6914	2.5512	2.2006
793.8438	2.5453	2.1968
793.9962	2.5371	2.1856
794.1486	2.5306	2.1833
794.3010	2.5283	2.1888
794.4534	2.5235	2.1832
794.6058	2.5156	2.1641
794.7582	2.5085	2.1615
794.9106	2.5051	2.1725
795.0630	2.5060	2.2004
795.2154	2.5093	2.2095
795.3678	2.5181	2.2064
795.5202	2.5217	2.2021
795.6726	2.4994	2.2047
795.8250	2.4707	2.2135
795.9774	2.4788	2.2086
796.1298	2.4974	2.2035
796.2822	2.4960	2.1775
796.4346	2.4940	2.1456
796.5870	2.5056	2.1190
796.7394	2.5296	2.1110
796.8918	2.5296	2.1161
797.0442	2.5281	2.1244
797.1966	2.5396	2.1366
797.3490	2.5421	2.1394
797.5014	2.5467	2.1303
797.6538	2.5499	2.1302
797.8062	2.5421	2.1544
797.9586	2.5449	2.1622
798.1110	2.5746	2.1574
798.2634	2.6042	2.1530
798.4158	2.6114	2.1491
798.5682	2.6012	2.1726
798.7206	2.5810	2.1946
798.8730	2.5613	2.2236
799.0254	2.5494	2.2226
799.1778	2.5446	2.2268
799.3302	2.5463	2.2192
799.4826	2.5474	2.2095
799.6350	2.5463	2.1806
799.7874	2.5439	2.1520
799.9398	2.5437	2.1301
800.0922	2.5467	2.1345
800.2446	2.5464	2.1420
800.3970	2.5474	2.1326
800.5494	2.5482	2.1324
800.7018	2.5426	2.1330
800.8542	2.5546	2.1411
801.0066	2.5775	2.1283
801.1590	2.5832	2.1094
801.3114	2.5803	2.1039
801.4638	2.5757	2.1389
801.6162	2.5637	2.1811
801.7686	2.5502	2.2246
801.9210	2.5549	2.2254
802.0734	2.5690	2.2162
802.2258	2.5754	2.2229
802.3782	2.5821	2.1782
802.5306	2.6024	2.1991
802.6830	2.6320	2.2004
802.8354	2.6519	2.2290
802.9878	2.6619	2.2050
803.1402	2.6578	2.1958
803.2926	2.6364	2.1879
803.4450	2.6546	2.1878
803.5974	2.6835	2.1944
803.7498	2.7079	2.1876
803.9022	2.7337	2.1804
804.0546	2.7349	2.1833
804.2070	2.7379	2.2058
804.3594	2.7412	2.2080
804.5118	2.7264	2.2185
804.6642	2.6636	2.2250
804.7907	2.6624	2.2394
804.9431	2.6110	2.2261
805.0955	2.5749	2.2122
805.2479	2.5401	2.2055
805.4003	2.5220	2.2180
805.5527	2.5207	2.2302
805.7051	2.5304	2.2255
805.8575	2.5468	2.2315
806.0099	2.5993	2.2170
806.1623	2.6085	2.2154
806.3147	2.6277	2.2054
806.4671	2.6012	2.2206
806.6195	2.6055	2.2167
806.7719	2.6303	2.2117
806.9243	2.6308	2.2077
807.0767	2.6151	2.2221
807.2291	2.6034	2.2323
807.3815	2.6003	2.2391
807.5339	2.5877	2.2372
807.6863	2.5075	2.2382
807.8387	2.4988	2.2403
807.9911	2.6419	2.2349
808.1435	2.5996	2.2360
808.2959	2.5934	2.2313
808.4483	2.5919	2.2320
808.6007	2.5897	2.2331
808.7531	2.5974	2.2326
808.9055	2.6420	2.2383
809.0579	2.6024	2.2374
809.2103	2.6423	2.2333
809.3627	2.6309	2.2251
809.5151	2.6338	2.2186
809.6675	2.6426	2.2178
809.8199	2.6547	2.2170
809.9723	2.6461	2.2247
810.1247	2.6349	2.2331
810.2771	2.6284	2.2316
810.4295	2.6280	2.2220
810.5819	2.6210	2.2129
810.7343	2.6458	2.2062
810.8867	2.6647	2.2056
811.0391	2.6808	2.2144
811.1915	2.6949	2.2242
811.3439	2.6707	2.2208
811.4963	2.6301	2.2248
811.6487	2.6238	2.2154
811.8011	2.6303	2.2132
811.9535	2.6283	2.2049
812.1059	2.6281	2.2170
812.2583	2.6274	2.2326
812.4107	2.6238	2.2424
812.5631	2.6148	2.2383
812.7155	2.6051	2.2306
812.8679	2.5924	2.2249
813.0203	2.5834	2.2117
813.1727	2.5725	2.2089
813.3251	2.5790	2.2134
813.4775	2.5934	2.2244
813.6299	2.5932	2.2317
813.7823	2.6039	2.2372
813.9347	2.6328	2.2458
814.0871	2.6547	2.2601
814.2395	2.6656	2.2762
814.3919	2.6843	2.2640
814.5443	2.6920	2.2520
814.6967	2.7179	2.2381
814.8491	2.7176	2.2351
815.0015	2.6992	2.2300
815.1539	2.6813	2.2388
815.3063	2.6589	2.2527
815.4587	2.6500	2.2518
815.6111	2.6522	2.2380
815.7635	2.6546	2.2355
815.9159	2.6585	2.2426
816.0683	2.6655	2.2618
816.2207	2.6656	2.2670
816.3731	2.6625	2.2689
816.5255	2.6575	2.2546
816.6779	2.6611	2.2508
816.8303	2.6713	2.2471
816.9827	2.6834	2.2498
817.1351	2.6934	2.2396
817.2875	2.7028	2.2345
817.4399	2.7052	2.2338
817.5923	2.7040	2.2418
817.7447	2.7072	2.2474
817.8971	2.7086	2.2534
818.0495	2.7067	2.2599
818.2019	2.7015	2.2563
818.3543	2.6992	2.2562
818.5067	2.6948	2.2576
818.6591	2.6945	2.2628
818.8115	2.6945	2.2504
818.9639	2.6985	2.2361
819.1163	2.7025	2.2271
819.2687	2.7099	2.2323
819.4211	2.7073	2.2371
819.5735	2.7018	2.2342
819.7259	2.6859	2.2228
819.8783	2.6773	2.2181
820.0307	2.6741	2.2143
820.1831	2.6776	2.2267
820.3355	2.6736	2.2268
820.4879	2.6699	2.2262
820.6403	2.6736	2.2245
820.7927	2.6766	2.2224
820.9451	2.6790	2.2261
821.0975	2.6831	2.2106
821.2499	2.6841	2.2031
821.4023	2.6855	2.1904
821.5547	2.6861	2.1993
821.7071	2.6878	2.2085
821.8595	2.6797	2.2244
822.0119	2.6726	2.2326
822.1643	2.6719	2.2327
822.3167	2.6645	2.2323
822.4691	2.6515	2.2245
822.6215	2.6325	2.2356
822.7739	2.6123	2.2391
822.9263	2.6131	2.2415
823.0787	2.6169	2.2284
823.2311	2.6189	2.2207
823.3835	2.6217	2.2236
823.5359	2.6304	2.2219
823.6883	2.6164	2.2180
823.8407	2.6143	2.2158
823.9931	2.6147	2.2171
824.1455	2.6108	2.2067
824.2979	2.6136	2.2052
824.4503	2.6283	2.2027
824.6027	2.6534	2.2105
824.7551	2.6752	2.2109
824.9075	2.6827	2.2083
825.0599	2.6869	2.2049
825.2123	2.6913	2.1996
825.3647	2.6910	2.1996
825.5171	2.6822	2.2047
825.6695	2.6731	2.2077
825.8219	2.6709	2.2068
825.9743	2.6713	2.2036
826.1267	2.6676	2.2074
826.2791	2.6599	2.2113
826.4315	2.6630	2.2121
826.5839	2.6826	2.2131
826.7363	2.6902	2.2131
826.8887	2.6884	2.2131
827.0411	2.6873	2.2131
827.1935	2.6868	2.2131
827.3459	2.6905	2.2131
827.4983	2.7082	2.2131
827.6507	2.7174	2.2131
827.8031	2.7302	2.2131
827.9555	2.7339	2.2131
828.1079	2.7328	2.2131
828.2603	2.7114	2.2131
828.4127	2.6955	2.2131
828.5651	2.6899	2.2131
828.7175	2.6858	2.2131
828.8699	2.6818	2.2131
829.0223	2.6780	2.2131
829.1747	2.6752	2.2131
829.3271	2.6787	2.2131
829.4795	2.6764	2.2131
829.6319	2.6568	2.2131
829.7843	2.6247	2.2131
829.9367	2.5967	2.2131
830.0891	2.5546	2.2131
830.2415	2.5249	2.2131
830.3939	2.5213	2.2131
830.5463	2.5190	2.2131
830.6987	2.5154	2.2131
830.8511	2.5298	2.2131
831.0035	2.5284	2.2131
831.1559	2.5327	2.2131
831.3083	2.5830	2.2131
831.4607	2.5767	2.2131
831.6131	2.5787	2.2131
831.7655	2.5762	2.2131
831.9179	2.5594	2.2131
832.0703	2.5693	2.2131
832.2227	2.5880	2.2131
832.3751	2.5887	2.2131
832.5275	2.5828	2.2131
832.6799	2.5604	2.2131
832.8323	2.5028	2.2131
832.9847	2.4930	2.2131
833.1371	2.4273	2.2131
833.2895	2.3915	2.2131
833.4419	2.3799	2.2131
833.5943	2.3752	2.2131
833.7467	2.3818	2.2131
833.8991	2.3923	2.2131
834.0515	2.3901	2.2131
834.2039	2.4095	2.2131
834.3563	2.4272	2.2131
834.5087	2.4561	2.2131
834.6611	2.4391	2.2131
834.8135	2.4483	2.2131
834.9659	2.4529	2.2131
835.1183	2.4781	2.2131
835.2707	2.5359	2.2131
835.4231	2.5406	2.2131
835.5755	2.5648	2.2131
835.7279	2.5862	2.2131
835.8803	2.5895	2.2131
836.0327	2.5710	2.2131
836.1851	2.5909	2.2131
836.3375	2.6238	2.2131
836.4899	2.6434	2.2131
836.6423	2.6312	2.2131
836.7947	2.6478	2.2131
836.9471	2.6184	2.2131
837.0995	2.5971	2.2131
837.2519	2.6280	2.2131
837.4043	2.5847	2.2131
837.5567	2.5628	2.2131
837.7091	2.5591	2.2131
837.8615	2.5541	2.2131
838.0139	2.5291	2.2131
838.1663	2.5686	2.2131
838.3187	2.5863	2.2131
838.4711	2.6177	2.2131
838.6234	2.6197	2.2131
838.7758	2.6009	2.2131
838.9282	2.5925	2.2131
839.0806	2.5951	2.2131
839.2330	2.5933	2.2131
839.3854	2.5864	2.2131
839.5378	2.6070	2.2131
839.6902	2.6143	2.2131
839.8426	2.6198	2.2131
839.9950	2.5871	2.2131
840.1474	2.5689	2.2131
840.2998	2.5210	2.2131
840.4522	2.5250	2.2131
840.6046	2.4896	2.2131
840.7570	2.4845	2.2131
840.9094	2.4929	2.2131
841.0618	2.5107	2.2131
841.2142	2.5196	2.2131
841.3666	2.5223	2.2131
841.5190	2.5214	2.2131
841.6714	2.5156	2.2131
841.8238	2.5130	2.2131
841.9762	2.5173	2.2131
842.1286	2.5124	2.2131
842.2810	2.5186	2.2131
842.4334	2.5215	2.2131
842.5858	2.5228	2.2131
842.7382	2.5265	2.2131
842.8906	2.5239	2.2131
843.0430	2.5163	2.2131
843.1954	2.5162	2.2131
843.3478	2.5183	2.2131
843.5002	2.5088	2.2131
843.6526	2.4874	2.2131
843.8050	2.4778	2.2131
843.9574	2.4758	2.2131
844.1098	2.4753	2.2131
844.2622	2.4756	2.2131
844.4146	2.4778	2.2131
844.5670	2.4827	2.2131
844.7194	2.4895	2.2131
844.8718	2.4963	2.2131
845.0242	2.5001	2.2131
845.1766	2.5005	2.2131
845.3290	2.5008	2.2131
845.4814	2.5003	2.2131
845.6338	2.4992	2.2131
845.7862	2.4981	2.2131
845.9386	2.4983	2.2131
846.0910	2.4984	2.2131
846.2434	2.4984	2.2131
846.3958	2.4986	2.2131
846.5482	2.4985	2.2131
846.7006	2.4982	2.2131
846.8530	2.4981	2.2131
847.0054	2.4981	2.2131
847.1578	2.4979	2.2131
847.3102	2.4979	2.2131
847.4626	2.4980	2.2131
847.6150	2.4980	2.2131
847.7674	2.4982	2.2131
847.9198	2.4982	2.2131
848.0722	2.4982	2.2131
848.2246	2.4982	2.2131
848.3770	2.4982	2.2131
848.5294	2.4982	2.2131
848.6818	2.4982	2.2131
848.8342	2.4982	2.2131
848.9866	2.4982	2.2131
849.1390	2.4982	2.2131
849.2914	2.4982	2.2131
849.4438	2.4982	2.2131
849.5962	2.4982	2.2131
849.7486	2.4982	2.2131
849.9010	2.4982	2.2131
850.0534	2.4982	2.2131
850.2058	2.4982	2.2131
850.3582	2.4982	2.2131
850.5106	2.4982	2.2131
850.6630	2.4982	2.2131
850.8154	2.4982	2.2131
850.9678	2.4982	2.2131
851.1202	2.4982	2.2131
851.2726	2.4982	2.2131
851.4250	2.4982	2.2131
851.5774	2.4982	2.2131
851.7298	2.4982	2.2131
851.8822	2.4982	2.2131
852.0346	2.4982	2.2131
852.1870	2.4982	2.2131
852.3394	2.4982	2.2131
852.4918	2.4982	2.2131
852.6442	2.4982	2.2131
852.7966	2.4982	2.2131
852.9490	2.4982	2.2131
853.1014	2.4982	2.2131
853.2538	2.4982	2.2131
853.4062	2.4982	2.2131
853.5586	2.4982	2.2131
853.7110	2.4982	2.2131
853.8634	2.4982	2.2131
854.0158	2.4982	2.2131
854.1682	2.4982	2.2131
854.3206	2.4982	2.2131
854.4730	2.4982	2.2131
854.6254	2.4982	2.2131
854.7778	2.4982	2.2131
854.9302	2.4982	2.2131
855.0826	2.4982	2.2131
855.2350	2.4982	2.2131
855.3874	2.4982	2.2131
855.5398	2.4982	2.2131
855.6922	2.4982	2.2131
855.8446	2.4982	2.2131
855.9970	2.4982	2.2131
856.1494	2.4982	2.2131
856.3018	2.4982	2.2131
856.4542	2.4982	2.2131
856.6066	2.4982	2.2131
856.7590	2.4982	2.2131
856.9114	2.4982	2.2131
857.0638	2.4982	2.2131
857.2162	2.4982	2.2131
857.3686	2.4982	2.2131
857.5210	2.4982	2.2131
857.6734	2.4982	2.2131
857.8258	2.4982	2.2131
857.9782	2.4982	2.2131
858.1306	2.4982	2.2131
858.2830	2.4982	2.2131
858.4354	2.4982	2.2131
858.5878	2.4982	2.2131
858.7402	2.4982	2.2131
858.8926	2.4982	2.2131
859.0450	2.4982	2.2131
859.1974	2.4982	2.2131
859.3498	2.4982	2.2131
859.5022	2.4982	2.2131
859.6546	2.5088	2.2131
859.8070	2.5140	2.2131
859.9594	2.5167	2.2131
860.1118	2.5212	2.2131
860.2642	2.5193	2.2131
860.4166	2.4982	2.2131



